id,brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,car_score,milage_per_year,price
17416,32,1558,6,63750,3,862,31,87,25,0,0,1008,9107.142857142857,30900
17417,33,154,11,179200,3,56,4,45,25,0,0,133,14933.333333333334,2500
17418,32,1222,9,122650,2,654,5,48,3,1,0,712,12265.0,18700
17419,30,1478,4,7388,3,848,17,87,25,1,0,980,1477.6,75500
17420,32,644,10,169500,2,308,5,9,43,1,0,367,15409.09090909091,15000
17421,33,1670,3,3053,3,962,19,45,3,1,0,1032,763.25,86900
17422,18,649,5,38100,3,438,5,48,6,1,0,500,6350.0,27499
17423,26,1003,7,99450,3,642,4,45,25,1,0,719,12431.25,31500
17424,32,751,3,89000,3,674,31,45,25,1,0,778,22250.0,35000
17425,41,1668,9,13500,3,859,15,87,25,1,0,989,1350.0,64800
17426,32,1420,3,30176,3,799,29,87,37,1,0,955,7544.0,44605
17427,30,1586,4,25793,3,953,20,180,63,1,0,1219,5158.6,57850
17428,15,424,10,135603,3,346,4,16,25,0,0,394,12327.545454545454,14999
17429,32,1395,5,92000,3,865,5,45,25,1,0,943,15333.333333333334,51900
17430,30,554,8,119000,3,386,4,48,25,1,0,466,13222.222222222223,16500
17431,33,32,18,169000,5,193,5,24,3,0,0,230,8894.736842105263,12500
17432,41,1629,2,21404,3,912,4,48,25,1,0,992,7134.666666666667,55900
17433,33,817,9,95000,3,656,5,45,25,1,0,734,9500.0,24995
17434,26,1288,2,22588,3,708,20,173,71,1,0,975,7529.333333333333,93999
17435,32,560,6,91000,3,244,4,87,25,0,0,363,13000.0,12000
17436,38,911,6,24989,3,548,17,48,54,1,0,670,3569.8571428571427,42800
17437,29,880,6,21240,3,473,17,45,6,1,0,544,3034.285714285714,42850
17438,12,171,12,158366,3,597,4,87,25,0,0,716,12182.0,8250
17439,33,1716,2,9000,3,962,17,87,25,1,0,1094,3000.0,425000
17440,30,366,13,39000,3,418,4,87,25,1,0,537,2785.714285714286,31000
17441,21,667,10,154247,3,333,6,16,3,0,0,361,14022.454545454546,11500
17442,32,1558,3,48549,3,799,29,45,25,1,0,901,12137.25,49500
17443,41,830,8,91188,3,484,19,16,25,1,0,547,10132.0,87500
17444,30,1562,5,44000,6,860,4,16,25,1,0,911,7333.333333333333,185000
17445,19,1158,5,74000,3,626,17,48,3,1,0,697,12333.333333333334,37000
17446,32,1272,3,53433,3,919,29,87,25,1,0,1063,13358.25,62890
17447,31,1125,2,48306,3,871,29,48,58,0,0,1009,16102.0,71999
17448,30,833,9,72000,3,672,4,45,43,0,0,767,7200.0,26500
17449,20,990,8,62662,3,682,14,78,25,1,0,802,6962.444444444444,13895
17450,32,960,14,125465,3,467,4,25,3,0,0,502,8364.333333333334,11100
17451,12,730,17,170000,3,97,2,48,3,0,0,153,9444.444444444445,6000
17452,36,1043,8,57690,3,792,30,48,25,0,0,898,6410.0,29000
17453,34,1550,6,28000,3,868,30,48,6,1,0,955,4000.0,54000
17454,34,503,16,87000,3,249,4,48,6,1,0,310,5117.64705882353,15300
17455,34,1040,3,33000,3,511,15,60,25,1,0,614,8250.0,68000
17456,32,439,11,106000,3,438,4,48,25,1,0,518,8833.333333333334,11000
17457,12,345,9,110000,3,212,4,48,6,1,0,273,11000.0,11600
17458,33,1670,3,12500,3,962,19,48,52,1,0,1084,3125.0,41900
17459,12,730,10,112600,3,444,5,48,25,1,0,525,10236.363636363636,11995
17460,36,455,12,66500,3,419,19,48,25,1,0,514,5115.384615384615,19950
17461,32,313,10,80800,2,216,4,87,3,1,0,312,7345.454545454545,6500
17462,11,230,14,138050,3,160,4,45,25,1,0,237,9203.333333333334,7500
17463,26,440,12,149460,3,224,4,45,6,0,0,282,11496.923076923076,15000
17464,34,1019,6,50000,3,534,17,48,25,0,0,627,7142.857142857143,27700
17465,22,992,7,134655,3,682,14,85,36,0,0,820,16831.875,32662
17466,32,1646,2,34365,5,949,31,16,25,1,0,1026,11455.0,86999
17467,25,1061,11,110000,3,278,4,16,3,0,0,304,9166.666666666666,29000
17468,13,443,13,113294,3,339,5,87,3,0,0,437,8092.428571428572,10500
17469,19,855,8,91843,3,538,2,60,25,1,0,628,10204.777777777777,23000
17470,30,1478,6,19600,3,848,17,45,25,1,0,938,2800.0,62000
17471,26,1288,2,17381,3,641,20,156,69,1,0,889,5793.666666666667,30500
17472,33,1670,2,3158,3,962,19,87,25,1,0,1096,1052.6666666666667,115999
17473,12,363,13,96653,3,244,4,48,3,0,0,302,6903.785714285715,11000
17474,25,1061,9,123256,3,619,5,48,25,1,0,700,12325.6,18999
17475,34,1632,4,299,3,926,15,16,25,1,0,985,59.8,81500
17476,34,1333,8,61000,3,737,4,45,25,1,0,814,6777.777777777777,38000
17477,12,1124,12,142215,3,631,1,45,25,0,0,705,10939.615384615385,6000
17478,18,649,8,52284,3,438,5,16,25,0,0,487,5809.333333333333,29950
17479,30,787,8,103000,3,418,17,45,25,1,0,508,11444.444444444445,33999
17480,39,1418,8,76495,3,746,19,45,25,0,0,838,8499.444444444445,17500
17481,33,1246,4,12055,3,803,9,48,25,1,0,888,2411.0,54900
17482,11,1126,5,57550,3,459,30,48,25,1,0,565,9591.666666666666,33333
17483,34,503,10,75000,3,437,15,60,6,1,0,521,6818.181818181818,24000
17484,30,1478,7,49500,3,848,9,87,25,1,0,972,6187.5,35000
17485,31,1030,2,30301,3,682,21,134,58,1,0,898,10100.333333333334,84995
17486,21,1076,7,67000,3,530,17,45,25,1,0,620,8375.0,32000
17487,41,1668,8,43500,3,859,15,45,25,1,0,947,4833.333333333333,66500
17488,33,665,17,143095,3,455,0,24,6,1,0,488,7949.722222222223,7300
17489,31,1298,4,42728,3,743,4,45,25,1,0,820,8545.6,49000
17490,24,542,13,140000,3,322,4,60,6,0,0,395,10000.0,6730
17491,11,194,10,127558,3,333,6,45,25,1,0,412,11596.181818181818,13715
17492,32,1206,7,98000,3,438,5,45,3,0,0,494,12250.0,10750
17493,16,1202,3,32250,3,628,4,48,25,1,0,708,8062.5,28500
17494,42,1438,3,21404,3,810,4,87,25,1,0,929,5351.0,49500
17495,36,816,8,57500,3,590,4,48,54,1,0,699,6388.888888888889,23999
17496,32,1206,6,52694,3,696,4,48,3,1,0,754,7527.714285714285,60500
17497,17,1066,7,16500,3,447,19,16,25,1,0,510,2062.5,30000
17498,25,1061,17,101000,3,619,4,24,6,0,0,656,5611.111111111111,8995
17499,32,602,11,106700,3,338,5,48,25,1,0,419,8891.666666666666,18300
17500,34,1340,9,77648,3,710,15,16,25,1,0,769,7764.8,175000
17501,12,37,20,98528,3,40,4,48,3,0,0,98,4691.809523809524,23000
17502,34,849,6,56578,2,356,15,45,25,1,0,443,8082.571428571428,35300
17503,26,299,21,125500,3,215,1,24,3,1,0,246,5704.545454545455,17999
17504,32,491,23,167000,3,170,1,45,25,0,0,244,6958.333333333333,8000
17505,23,1232,4,24158,4,591,4,45,43,1,0,687,4831.6,36000
17506,41,1777,2,2800,3,969,19,103,25,1,0,1119,933.3333333333334,695000
17507,6,344,3,11025,3,304,4,45,25,1,0,381,2756.25,57300
17508,30,558,11,57800,3,418,17,16,25,1,0,479,4816.666666666667,17900
17509,32,1530,6,50780,3,769,31,87,43,1,0,933,7254.285714285715,52000
17510,33,547,13,208864,2,328,5,48,10,0,0,393,14918.857142857143,7495
17511,40,1511,1,10400,3,769,19,103,6,1,0,900,5200.0,43000
17512,41,1515,9,67210,3,763,17,87,25,1,0,895,6721.0,23950
17513,30,1620,3,13000,3,934,4,45,25,1,0,1011,3250.0,60000
17514,26,299,27,137790,3,202,4,48,3,1,0,260,4921.071428571428,4500
17515,19,179,16,123500,3,249,2,103,6,1,0,363,7264.705882352941,5900
17516,30,787,9,90000,3,418,15,48,3,1,0,487,9000.0,20900
17517,28,1322,3,17945,3,682,20,118,25,1,0,848,4486.25,116911
17518,32,1206,7,67500,3,696,31,48,25,0,0,803,8437.5,24200
17519,13,396,14,71924,3,229,9,60,25,1,0,326,4794.933333333333,30000
17520,29,955,8,60000,3,492,17,48,3,0,0,563,6666.666666666667,25000
17521,17,938,13,125800,3,426,9,60,25,0,0,523,8985.714285714286,11500
17522,25,298,14,187141,3,198,4,60,25,0,0,290,12476.066666666668,6800
17523,36,455,12,122945,3,381,4,48,6,1,0,442,9457.307692307691,13500
17524,32,1401,4,39000,3,769,4,48,25,1,0,849,7800.0,54000
17525,1,86,13,116000,3,39,4,60,3,1,0,109,8285.714285714286,4300
17526,11,398,15,152000,3,211,2,45,25,0,0,286,9500.0,7999
17527,41,830,8,92000,3,484,4,45,25,1,0,561,10222.222222222223,23000
17528,33,1246,8,137500,3,803,9,60,64,1,0,939,15277.777777777777,32990
17529,34,1628,7,19324,5,770,15,87,25,1,0,902,2415.5,75000
17530,32,1272,7,84224,3,438,5,45,25,1,0,516,10528.0,20199
17531,36,1715,1,2200,3,944,4,45,25,1,0,1021,1100.0,82500
17532,2,38,23,95798,3,12,4,24,10,1,0,53,3991.5833333333335,10950
17533,34,692,8,27000,3,312,4,48,6,1,0,373,3000.0,40500
17534,30,895,7,57939,3,543,19,2,25,1,0,592,7242.375,27500
17535,36,39,17,121886,3,144,4,16,6,0,0,173,6771.444444444444,6000
17536,27,715,7,60000,3,590,4,48,6,1,0,651,7500.0,33000
17537,30,384,15,74600,3,418,4,9,25,1,0,459,4662.5,15000
17538,5,395,7,53452,3,322,4,16,25,1,0,370,6681.5,15995
17539,32,1395,5,51850,5,949,31,48,3,1,0,1036,8641.666666666666,37500
17540,2,72,15,185963,3,9,4,149,3,1,0,168,11622.6875,5100
17541,30,425,11,111000,3,178,5,48,10,1,0,244,9250.0,15000
17542,32,979,12,101000,3,441,5,45,25,1,0,519,7769.2307692307695,17500
17543,39,1443,2,15607,3,794,27,221,25,1,0,1070,5202.333333333333,45480
17544,26,591,21,140000,3,123,4,48,10,0,0,188,6363.636363636364,6000
17545,19,1210,7,74600,3,538,4,48,25,1,0,618,9325.0,30000
17546,34,1363,6,39000,3,726,30,48,25,0,0,832,5571.428571428572,28750
17547,33,1082,8,84421,2,533,5,48,25,1,0,613,9380.111111111111,36800
17548,28,671,5,46000,3,450,19,45,6,0,0,523,7666.666666666667,15995
17549,26,894,5,91677,3,645,20,145,25,1,0,838,15279.5,26691
17550,29,850,9,98000,3,478,17,48,6,1,0,552,9800.0,27000
17551,34,503,16,79500,3,249,15,16,25,1,0,308,4676.470588235294,15000
17552,31,1298,6,84450,3,656,4,48,25,1,0,736,12064.285714285714,42900
17553,21,667,13,96800,3,626,17,87,54,0,0,787,6914.285714285715,12000
17554,32,799,4,42609,3,637,14,48,10,0,0,712,8521.8,21865
17555,30,1627,6,44000,3,967,19,60,43,0,0,1092,6285.714285714285,59000
17556,32,1222,2,15000,5,949,31,48,25,1,0,1058,5000.0,74000
17557,33,860,16,128000,3,517,5,48,3,1,0,576,7529.411764705882,92500
17558,28,1146,4,92000,3,743,19,16,25,1,0,806,18400.0,36800
17559,34,1681,10,74500,3,903,15,16,25,1,0,962,6772.727272727273,67250
17560,19,1200,4,53750,3,626,19,87,25,1,0,760,10750.0,39599
17561,14,1571,2,31917,3,867,17,24,25,1,0,936,10639.0,64683
17562,34,694,10,89563,3,437,15,48,6,1,0,509,8142.090909090909,20000
17563,11,1665,7,69548,3,992,15,45,25,1,0,1080,8693.5,73000
17564,29,813,8,98527,3,504,19,16,25,1,0,567,10947.444444444445,34995
17565,26,591,3,1275,3,645,21,43,25,1,0,737,318.75,25215
17566,41,1677,17,28800,3,925,9,60,25,1,0,1022,1600.0,59950
17567,33,561,7,32000,3,639,4,48,25,1,0,719,4000.0,32000
17568,30,181,17,148000,3,281,4,45,25,0,0,358,8222.222222222223,10000
17569,16,272,20,122000,3,179,1,3,25,1,0,211,5809.523809523809,15000
17570,34,694,12,57000,3,437,4,45,25,1,0,514,4384.615384615385,17800
17571,28,671,9,66000,3,450,19,48,25,0,0,545,6600.0,24000
17572,34,1333,8,51300,3,737,15,16,25,1,0,796,5700.0,29950
17573,21,667,7,39000,3,626,4,45,25,1,0,703,4875.0,28000
17574,36,1750,1,11650,6,936,4,16,25,1,0,987,5825.0,10700
17575,29,955,7,45843,3,590,17,16,25,1,0,651,5730.375,32000
17576,30,1738,2,35938,3,977,4,48,85,1,0,1117,11979.333333333334,56900
17577,11,221,13,170000,3,211,2,87,3,1,0,306,12142.857142857143,9950
17578,31,1030,4,26000,3,621,4,45,25,1,0,698,5200.0,33500
17579,32,979,5,31090,3,756,31,48,25,0,0,863,5181.666666666667,94500
17580,33,1215,6,169500,3,656,4,87,25,1,0,775,24214.285714285714,53000
17581,34,1302,7,46100,3,726,4,24,25,0,0,782,5762.5,29500
17582,33,665,16,96800,3,695,9,24,25,0,0,756,5694.117647058823,15400
17583,34,1632,17,45014,3,926,4,45,10,1,0,988,2500.777777777778,109499
17584,41,385,13,104000,3,425,17,45,10,1,0,500,7428.571428571428,18000
17585,30,1324,3,64957,3,849,20,48,25,1,0,945,16239.25,25215
17586,30,1324,6,46000,3,736,17,48,25,1,0,829,6571.428571428572,53800
17587,33,1716,4,3715,3,962,5,48,43,1,0,1061,743.0,47500
17588,19,1159,4,46500,3,681,19,60,3,1,0,766,9300.0,35200
17589,34,1064,6,49000,3,534,15,87,25,0,0,664,7000.0,34000
17590,24,279,12,132272,3,212,5,45,25,0,0,290,10174.76923076923,12400
17591,31,1241,8,123112,3,743,0,24,25,1,0,795,13679.111111111111,56999
17592,30,1562,4,13000,6,860,19,45,43,1,0,973,2600.0,50000
17593,17,149,18,121886,3,101,4,48,3,0,0,159,6415.0526315789475,7500
17594,45,1686,3,27404,3,976,20,204,37,1,0,1240,6851.0,52645
17595,28,1394,7,73049,3,871,14,45,58,1,0,991,9131.125,36590
17596,32,117,13,185000,3,73,4,16,25,0,0,121,13214.285714285714,6500
17597,17,364,8,99499,3,351,17,45,25,1,0,441,11055.444444444445,15750
17598,33,665,15,145000,3,431,4,9,25,1,0,472,9062.5,15000
17599,32,960,4,117000,3,581,4,48,3,1,0,639,23400.0,37500
17600,33,817,8,102200,3,656,5,45,25,0,0,734,11355.555555555555,22000
17601,29,537,10,111000,3,257,17,16,25,1,0,318,10090.90909090909,15000
17602,30,661,7,67500,3,386,9,87,25,1,0,510,8437.5,19000
17603,26,1109,4,62197,3,645,20,90,25,1,0,783,12439.4,33295
17604,47,1660,1,3415,3,911,19,16,25,1,0,974,1707.5,41900
17605,32,1272,6,65441,3,696,4,45,6,1,0,754,9348.714285714286,38500
17606,21,667,7,93500,3,333,4,45,25,0,0,410,11687.5,13500
17607,30,787,11,48000,3,418,4,60,25,0,0,510,4000.0,24000
17608,24,1031,3,5400,3,713,19,48,6,1,0,789,1350.0,18900
17609,19,188,16,224000,3,132,4,87,3,0,0,229,13176.470588235294,3900
17610,30,925,15,82000,3,553,9,48,3,1,0,616,5125.0,220000
17611,26,1003,6,32260,3,642,4,48,25,1,0,722,4608.571428571428,32000
17612,19,188,6,50992,3,132,4,48,3,0,0,190,7284.571428571428,28499
17613,29,513,10,72922,3,473,17,87,25,0,0,605,6629.272727272727,19998
17614,34,1333,8,17500,3,737,15,45,25,1,0,825,1944.4444444444443,42995
17615,25,961,7,67550,3,572,5,48,25,1,0,653,8443.75,18000
17616,28,623,12,152000,3,384,4,45,25,0,0,461,11692.307692307691,14500
17617,27,177,16,92008,3,98,5,45,6,0,0,157,5412.235294117647,10500
17618,30,787,8,87248,3,418,17,48,6,1,0,492,9694.222222222223,24000
17619,32,1619,2,23600,3,916,31,87,25,1,0,1062,7866.666666666667,57000
17620,33,1556,5,13500,3,935,9,87,25,1,0,1059,2250.0,53000
17621,24,1539,1,5500,3,764,19,16,25,1,0,827,2750.0,37500
17622,30,1567,1,2925,3,645,20,215,25,1,0,908,1462.5,89900
17623,34,692,9,76500,3,534,15,16,25,1,0,593,7650.0,28500
17624,21,667,4,39000,3,626,4,45,25,1,0,703,7800.0,64500
17625,12,486,24,44000,3,386,3,48,52,1,0,492,1760.0,39000
17626,33,1131,4,44800,3,743,5,45,25,1,0,821,8960.0,51500
17627,32,1338,6,66281,5,865,17,45,25,1,0,957,9468.714285714286,63500
17628,33,1246,7,41500,3,803,19,48,25,1,0,898,5187.5,24900
17629,30,1282,7,39300,3,543,19,45,52,0,0,662,4912.5,36000
17630,34,1424,7,82900,3,514,4,45,25,1,0,591,10362.5,17500
17631,26,894,6,53500,3,642,2,103,25,1,0,775,7642.857142857143,30500
17632,31,1099,8,63250,3,306,4,48,6,1,0,367,7027.777777777777,16750
17633,17,364,10,96000,3,351,17,16,25,0,0,412,8727.272727272728,13500
17634,5,122,14,103726,3,84,9,45,3,1,0,144,6915.066666666667,17995
17635,30,1257,3,18000,3,596,4,48,25,1,0,676,4500.0,31000
17636,34,503,12,155000,3,719,4,48,6,0,0,780,11923.076923076924,2500
17637,16,483,8,80500,3,242,6,48,6,1,0,305,8944.444444444445,23000
17638,32,1222,3,19200,2,654,17,60,6,1,0,739,4800.0,53500
17639,12,264,17,145000,3,184,4,48,6,1,0,245,8055.555555555556,12499
17640,30,554,11,111000,3,386,4,45,25,0,0,463,9250.0,17000
17641,15,660,5,128000,3,423,5,45,25,1,0,501,21333.333333333332,18500
17642,30,724,10,90347,3,418,5,87,25,1,0,538,8213.363636363636,21500
17643,22,626,5,95247,3,682,21,72,37,1,0,815,15874.5,30775
17644,24,474,13,46628,3,166,5,16,25,1,0,215,3330.5714285714284,10400
17645,24,112,9,100331,3,63,4,24,6,1,0,100,10033.1,18800
17646,19,855,8,101900,3,538,4,87,3,1,0,635,11322.222222222223,28000
17647,25,1266,6,53750,3,626,4,48,52,1,0,733,7678.571428571428,32600
17648,13,1047,5,59500,3,367,19,16,3,1,0,408,9916.666666666666,27500
17649,34,506,15,69700,3,315,4,24,6,1,0,352,4356.25,8500
17650,34,1711,3,22000,6,960,17,60,25,1,0,1068,5500.0,108900
17651,25,613,16,179000,3,143,4,2,6,1,0,158,10529.411764705883,5200
17652,30,1738,2,3369,3,977,19,45,25,1,0,1069,1123.0,62500
17653,10,434,19,61491,3,239,2,45,3,1,0,292,3074.55,15000
17654,26,170,21,116157,3,123,0,103,4,1,0,233,5279.863636363636,15500
17655,33,1246,6,78000,3,803,17,16,25,1,0,864,11142.857142857143,55655
17656,20,258,21,141775,3,188,1,45,25,1,0,262,6444.318181818182,11500
17657,39,1223,1,3763,5,623,5,24,25,1,0,682,1881.5,54900
17658,11,401,12,96600,3,211,4,45,3,0,0,266,7430.7692307692305,2500
17659,29,513,12,137273,3,237,5,16,25,1,0,286,10559.461538461539,13700
17660,28,1146,5,48613,3,743,30,45,25,1,0,846,8102.166666666667,30500
17661,36,775,19,6200,3,307,0,48,25,1,0,383,310.0,88900
17662,33,1437,3,33012,3,803,9,25,25,1,0,865,8253.0,36000
17663,18,771,8,70503,3,163,5,24,6,1,0,201,7833.666666666667,15500
17664,28,487,12,66200,3,246,5,48,6,0,0,308,5092.307692307692,10999
17665,29,1613,7,61000,3,886,17,48,25,1,0,979,7625.0,78000
17666,36,609,8,102750,3,386,19,48,25,1,0,481,11416.666666666666,18500
17667,14,186,17,134000,3,51,4,16,3,0,0,77,7444.444444444444,9200
17668,29,1280,3,68000,3,596,17,45,25,0,0,686,17000.0,42999
17669,33,287,28,167000,1,319,0,48,3,1,0,371,5758.620689655172,220000
17670,34,1019,7,67350,3,534,15,16,54,0,0,622,8418.75,18700
17671,33,330,17,76163,3,157,4,3,5,0,0,172,4231.277777777777,12995
17672,31,1495,1,9980,5,898,31,45,25,1,0,1004,4990.0,82000
17673,30,787,11,82000,3,418,19,48,25,0,0,513,6833.333333333333,29800
17674,30,310,11,107818,3,178,5,45,43,0,0,274,8984.833333333334,13800
17675,11,70,17,132269,3,247,4,45,25,1,0,324,7348.277777777777,7900
17676,41,372,19,95170,3,293,1,60,3,1,0,360,4758.5,10500
17677,34,1615,7,35943,3,903,15,60,6,1,0,987,4492.875,69000
17678,24,772,1,16100,3,481,4,60,25,1,0,573,8050.0,31500
17679,13,396,13,75000,3,229,17,60,25,0,0,334,5357.142857142857,22500
17680,29,880,9,129567,3,473,17,45,25,1,0,563,12956.7,21900
17681,23,1290,5,20675,3,603,4,45,25,1,0,680,3445.8333333333335,41000
17682,33,547,9,153800,2,500,4,45,25,0,0,576,15380.0,13000
17683,34,1550,7,25000,3,868,30,87,25,1,0,1013,3125.0,57000
17684,31,1435,3,85200,5,807,4,48,25,0,0,889,21300.0,69900
17685,31,1453,2,24213,5,898,31,45,25,1,0,1004,8071.0,46599
17686,31,1435,6,96343,5,807,31,60,6,0,0,909,13763.285714285714,34000
17687,32,594,10,87092,3,338,9,48,25,0,0,423,7917.454545454545,14000
17688,34,1405,2,2950,3,781,30,48,25,1,0,887,983.3333333333334,66500
17689,19,914,14,2300,3,687,5,45,25,1,0,765,153.33333333333334,65000
17690,30,863,8,98600,3,543,19,16,6,0,0,587,10955.555555555555,26500
17691,30,1747,3,13554,3,977,19,60,25,1,0,1084,3388.5,61059
17692,32,1631,3,6200,3,924,31,45,25,1,0,1028,1550.0,59900
17693,34,1424,6,28150,3,514,4,45,25,1,0,591,4021.4285714285716,31000
17694,11,401,12,120000,3,211,4,45,25,1,0,288,9230.76923076923,7500
17695,30,1562,2,53433,6,860,19,87,25,1,0,997,17811.0,599995
17696,14,186,15,187000,3,51,5,45,3,0,0,107,11687.5,14500
17697,11,430,12,74750,3,273,4,45,25,1,0,350,5750.0,13500
17698,17,732,9,86818,3,473,4,87,25,0,0,592,8681.8,18200
17699,33,192,26,70000,3,134,4,48,3,0,0,192,2592.5925925925926,10000
17700,36,1301,4,11650,3,718,19,48,54,1,0,842,2330.0,31650
17701,34,503,13,119850,3,249,5,45,25,1,0,327,8560.714285714286,13500
17702,12,45,21,108000,3,40,3,45,3,1,0,94,4909.090909090909,7900
17703,20,1106,5,46500,3,537,9,24,6,1,0,579,7750.0,33200
17704,32,491,14,94500,3,396,1,48,52,1,0,500,6300.0,12000
17705,34,1762,5,28755,3,1018,30,45,25,1,0,1121,4792.5,67250
17706,15,562,9,162731,3,423,5,16,25,1,0,472,16273.1,12000
17707,20,843,8,69771,3,471,4,48,25,1,0,551,7752.333333333333,26000
17708,34,1053,10,105000,3,668,15,48,6,0,0,740,9545.454545454546,21900
17709,32,491,5,13100,3,756,36,16,52,1,0,863,2183.3333333333335,61950
17710,26,1370,3,18500,3,642,19,48,25,1,0,737,4625.0,30000
17711,26,941,4,47500,3,686,4,24,25,1,0,742,9500.0,29900
17712,32,979,6,35500,3,756,9,48,25,1,0,841,5071.428571428572,44500
17713,30,1324,13,129355,3,736,17,45,43,1,0,844,9239.642857142857,11000
17714,29,996,17,99769,3,595,4,45,54,1,0,701,5542.722222222223,29995
17715,25,736,17,155900,3,477,4,16,3,0,0,503,8661.111111111111,10000
17716,12,883,7,26000,3,444,5,45,25,1,0,522,3250.0,37900
17717,14,1571,3,14442,3,867,17,87,25,1,0,999,3610.5,417500
17718,31,741,5,104000,2,500,5,45,3,0,0,555,17333.333333333332,18900
17719,13,533,9,92225,3,472,17,48,3,0,0,543,9222.5,11000
17720,34,1363,6,46100,3,726,4,87,25,0,0,845,6585.714285714285,95580
17721,36,1538,4,2235,6,936,4,45,25,1,0,1016,447.0,10000
17722,36,1767,4,18000,3,1006,19,48,54,1,0,1130,3600.0,175000
17723,26,1109,7,96476,3,645,20,90,25,1,0,783,12059.5,25999
17724,34,638,8,67882,3,726,15,16,25,1,0,785,7542.444444444444,11995
17725,26,591,23,116500,3,226,1,103,25,1,0,358,4854.166666666667,14000
17726,32,799,4,82146,3,637,29,48,37,0,0,754,16429.2,26497
17727,12,839,4,45303,3,541,13,45,25,1,0,627,9060.6,33687
17728,30,1191,7,50000,3,672,17,45,25,0,0,762,6250.0,23500
17729,14,217,18,300183,3,158,4,16,25,1,0,206,15799.105263157895,10500
17730,32,1712,3,51890,3,799,29,170,37,1,0,1038,12972.5,59980
17731,34,798,17,215000,3,511,15,45,25,1,0,599,11944.444444444445,6950
17732,33,893,5,9100,3,639,3,25,25,1,0,695,1516.6666666666667,34500
17733,26,1109,5,72900,3,642,19,103,25,1,0,792,12150.0,29900
17734,19,490,10,123000,6,340,4,45,6,1,0,401,11181.818181818182,18000
17735,32,1027,8,107000,3,419,4,48,3,1,0,477,11888.888888888889,22000
17736,30,1072,4,23900,3,621,4,87,25,1,0,740,4780.0,36500
17737,17,940,7,55700,3,516,19,2,6,1,0,546,6962.5,21990
17738,30,1478,9,48619,3,848,9,87,31,0,0,978,4861.9,11500
17739,32,979,12,105500,3,441,9,45,25,0,0,523,8115.384615384615,24500
17740,41,735,13,71000,3,397,4,24,25,1,0,453,5071.428571428572,21500
17741,21,1244,10,67500,3,549,17,45,25,1,0,639,6136.363636363636,18000
17742,26,591,11,44000,3,642,2,48,25,1,0,720,3666.6666666666665,29000
17743,36,876,8,86202,3,386,19,87,52,1,0,547,9578.0,18750
17744,29,1141,11,44000,3,492,15,48,3,0,0,561,3666.6666666666665,37000
17745,30,1149,3,27000,3,596,19,87,43,1,0,748,6750.0,38900
17746,32,598,7,31000,3,506,4,48,25,1,0,586,3875.0,32750
17747,34,678,8,60000,3,465,15,48,25,1,0,556,6666.666666666667,25900
17748,30,1620,2,29500,3,934,19,103,25,1,0,1084,9833.333333333334,63999
17749,30,1620,6,77800,3,890,19,48,25,1,0,985,11114.285714285714,36999
17750,30,1512,9,56235,3,814,17,45,85,1,0,964,5623.5,28000
17751,33,1670,3,20200,3,962,17,87,52,1,0,1121,5050.0,79950
17752,16,720,10,62600,3,447,17,24,25,0,0,516,5690.909090909091,27000
17753,29,1331,2,1877,3,1001,17,87,43,1,0,1151,625.6666666666666,88900
17754,32,1206,6,51300,3,799,14,87,25,1,0,928,7328.571428571428,26499
17755,25,700,7,94650,3,412,5,48,52,1,0,520,11831.25,30000
17756,34,503,8,49000,3,437,15,45,25,1,0,525,5444.444444444444,66000
17757,34,1720,5,55600,6,960,17,87,25,1,0,1095,9266.666666666666,36000
17758,34,1351,10,84500,3,750,15,16,25,1,0,809,7681.818181818182,41500
17759,30,1149,4,69205,3,596,19,87,43,1,0,748,13841.0,42500
17760,33,154,12,134000,3,159,4,48,25,0,0,239,10307.692307692309,8500
17761,33,1460,3,81000,3,656,31,87,25,1,0,802,20250.0,57000
17762,26,591,10,39000,3,642,4,87,25,1,0,761,3545.4545454545455,22000
